Nombre,Macro,Contact Reason 
[ACQ] - ¿Por qué ahora solo aparece un botón en la App? (Usuario),"¡Hola {{ticket.requester.first_name}}! Gracias por contactar a Nu Colombia, esperamos que te encuentres muy bien. Entendemos tu inquietud sobre la nueva forma de ingresar a la app Nu. ¡No te preocupes! Hicimos este cambio para que tu experiencia sea más simple y rápida. Esta actualización está diseñada para identificar tu perfil y redirigirte automáticamente a la pantalla correcta dentro de la app. El botón ""Comenzar"" ahora es más inteligente: -Si te estás registrando, te guiará en el proceso; -Si ya eres cliente, te llevará directo al inicio de sesión. De esta manera, la app Nu identifica tu perfil y te dirige a la pantalla correcta. Si tienes cualquier otra inquietud, no dudes en contactarnos nuevamente a través de nuestros canales oficiales de atención al cliente 24/7 y estaremos felices de ayudarte. Un abrazo, Equipo Nu",Inscripción y registro al mundo Nu (Prospectos nuevos)
[ACQ] - ¿Por qué ahora solo aparece un botón en la App? (Usuario),"¡Hola! Entendemos tu inquietud sobre la nueva forma de ingresar a la app Nu. ¡No te preocupes! Hicimos este cambio para que tu experiencia sea más simple y rápida. Esta actualización está diseñada para identificar tu perfil y redirigirte automáticamente a la pantalla correcta dentro de la app. El botón ""Comenzar"" ahora es más inteligente: - Si te estás registrando, te guiará en el proceso; - Si ya eres cliente, te llevará directo al inicio de sesión. De esta manera, la app Nu identifica tu perfil y te dirige a la pantalla correcta. Día a día estamos mejorando para ti. Si tienes dudas, contáctanos. ¡Estamos aquí para ayudarte!",Inscripción y registro al mundo Nu (Prospectos nuevos)
[ACQ] Push - Para que me envían mensajes si me han rechazado la solicitud antes¡,"Gracias por tu interés en nuestra comunidad Nu! Nuestro sistema siempre está aprendiendo y mejorando, por eso te invitamos a que apliques nuevamente para que te podamos evaluar una vez más y ofrecerte los productos que mejor se adapten a ti.",Inscripción y registro al mundo Nu (Prospectos nuevos)
"[ACQ] Push - Quiero que den de baja mis datosLamentamos verte ir, pero respetamos totalmente tu decisión."," Nos gustaría informarte que esta comunicación que recibiste, proviene de tu operador, por lo que vamos a escalar tu solicitud con Claro para que sea tomada en cuenta y no recibas mensajes en futuras comunicaciones relacionadas con NU. Recuerda que si quieres conocer de Nu puedes realizar tu registro a través de nuestra página web https://nu.com.co/",Inscripción y registro al mundo Nu (Prospectos nuevos)
"[ACQ] Push - Ustedes ya me habían dicho que no me la aprobaron, ¿por qué ahora sí?","Nuestro sistema siempre está aprendiendo y mejorando, por eso te invitamos a que apliques nuevamente para que te podamos evaluar una vez más y ofrecerte los productos que mejor se adapten a ti.",Inscripción y registro al mundo Nu (Prospectos nuevos)
"[ACQ] Push - Ya soy cliente, ¿porque me llegan estos mensajes?","¡Qué gusto saber que ya eres parte de nuestra comunidad! Estamos muy emocionados por dar a conocer el mundo Nu a más personas y, en esta ocasión, estamos colaborando con tu proveedor de telefonía móvil para compartir nuestra visión. Te invitamos a que compartas el efecto morado y que tus personas favoritas puedan liberarse también de la complejidad financiera.",Inscripción y registro al mundo Nu (Prospectos nuevos)
[ACQ] Push - ¿Cómo consiguieron mis datos?,"Gracias por contactarte con Nu. Queremos contarte que Nu no está realizando el tratamiento de tus datos personales, y el motivo por el que recibiste este mensaje es porque autorizaste de manera previa a tu operador para esta finalidad.",Inscripción y registro al mundo Nu (Prospectos nuevos)
[ACQ] Push - ¿Cómo sé que es Nu quien me ha enviado el mensaje?,"Gracias por contactarte con Nu. Entendemos lo importante que es para ti asegurarte de la autenticidad de las comunicaciones que recibes. El mensaje de texto que recibiste es un mensaje publicitario, de Nu, para invitarte a aplicar al mudo Nu y, enviado en alianza con tu operador. ¡Esperamos que te unas a nuestra comunidad pronto! Si tienes más dudas, no dudes en contarnos, para ayudarte en lo que necesites.",Inscripción y registro al mundo Nu (Prospectos nuevos)
[ACQ] Push - ¿Es solo publicidad?,Es una invitación a aplicar a Nu y ser parte del futuro de las finanzas. Creemos que tenemos productos que pueden ayudarte a recuperar el control de tu dinero y liberarte de la complejidad y burocracia. ¡Esperamos que te unas a nuestra comunidad pronto!,Inscripción y registro al mundo Nu (Prospectos nuevos)
[ACQ] Push - ¿Me han aprobado la tarjeta?,"¡Gracias por tu interés en nuestra tarjeta Nu! En esta oportunidad recibiste un mensaje donde te invitamos a aplicar a Nu y al hacerlo te ofreceremos la opción que mejor se adapte a ti. Cuando hagas clic en el enlace, encontrarás toda la información que necesitas. Si tienes alguna pregunta adicional, aquí estamos para ayudarte. Esperamos que pronto hagas parte del futuro de las finanzas.",Inscripción y registro al mundo Nu (Prospectos nuevos)
[ACQ] Push - ¿Por mensajería instantánea sabré si mi tarjeta ha sido aprobada?,Gracias por confiar en nosotros. Queremos informarte que la respuesta a tu solicitud la recibirás en el correo electrónico que hayas registrado con Nu. ¡Esperamos darte pronto una buena noticia!,Inscripción y registro al mundo Nu (Prospectos nuevos)
[EMAIL] - [ACQ] - Prospecto abandoned o confirmed: Mensaje en blanco o sin contexto,"Hola, XXXX: Gracias por contactar a Nu. ¡Esperamos que estés muy bien! Hemos recibido este correo electrónico, pero está en blanco. Para poder comprender mejor tu consulta, nos podrías describir o contar en que paso del registro estás, y si tienes alguna duda relacionada o si estás presentando algún inconveniente. En caso de que nos puedas compartir evidencias visuales, como fotos, captura de pantalla o video de lo que visualizas en tu App, también nos ayudaría mucho a comprender tu consulta. Para nosotros es muy importante acompañarte de la mejor manera en esta fase de registro. Quedamos pendiente de tu respuesta. Un abrazo, Equipo Nu.",Inscripción y registro al mundo Nu (Prospectos nuevos)
[EMAIL] - [ACQ] - Prospecto abandoned o confirmed: Usuario no sabe cómo retomar su registro,"Hola, XXXX: Gracias por contactar a Nu. ¡Esperamos que estés muy bien! Validando tu caso, observamos que ya activaste tu invitación, pero el registro en la App quedó incompleto, es decir que",Inscripción y registro al mundo Nu (Prospectos nuevos)
[EMAIL] - [ACQ] - Correos resueltos Acquisition: Solved ticket por falta de interacción,"Hola, XXXXX. Gracias por contactar a Nu Colombia. Esperamos que te encuentres muy bien. Queremos comentarte que por el momento no hemos evidenciado una interacción o respuesta de tu parte sobre tu caso referente a XXXXX, por lo cual procederemos a cerrar este correo. Pero no te preocupes, si queda algo pendiente no olvides que estamos disponibles para ti las 24 horas del día en nuestros diferentes canales de comunicación que te dejamos aquí: Líneas telefónicas: 1) Bogotá: 601 357 11 02 2) Colombia: 01 800 917 2000 3) Resto del mundo: +1 636 722 7111 4) Correo electrónico: ayuda@nu.com.co 5) Chat: Ingresando en tu App en la opción 'Ayuda' Si tienes cualquier otra inquietud, no dudes en contactarnos nuevamente a través de nuestros canales oficiales de atención al cliente 24/7. Recuerda que puedes visitar nuestro blog en el siguiente enlace, para enterarte de todas nuestras novedades. Un abrazo, Equipo Nu. En Nu valoramos tu opinión y siempre buscamos mejorar nuestro servicio. En 24 horas, recibirás una encuesta en tu App donde podrás comentarnos, en una escala del 0 al 10, qué tanto recomendarías Nu, siendo: • 0 a 6: ""No nos recomendarías"" • 7 a 8: ""Quizá nos recomendarías"" • 9 a 10: ""Nos recomendarías totalmente"". ¡Te deseamos un gran día y recuerda que tenemos servicio 24/7 para apoyarte en lo que necesites!",Inscripción y registro al mundo Nu (Prospectos nuevos)
[EMAIL] - [ACQ] - Cross-sell: Cliente no le aparece el banner de Cuenta Nu (oferta expiro),"¡Hola XXXXX! ¡Gracias por contactarte con Nu! Esperamos que te encuentres muy bien. Nos alegra mucho que quieras ser parte del futuro de los servicios financieros con nuestra Cuenta Nu. Después de hacer las revisiones pertinentes de tu caso, te informamos que en las próximas 72 horas (3 días calendario), podrás empezar con el flujo de registro para tu cuenta de ahorros a través de la pantalla principal de tu aplicación Nu. Si dentro de este tiempo no ves el banner con la oferta en tu aplicación, por favor vuelve a contactarte con nosotros para que de esta manera podamos colaborarte con tu requerimiento lo más pronto posible. Recuerda que puedes visitar nuestro blog en el siguiente enlace: https://blog.nu.com.co/nu-colombia/, para enterarte de todas nuestras novedades. Un abrazo, Equipo Nu. En Nu valoramos tu opinión y siempre buscamos mejorar nuestro servicio. En 24 horas, recibirás una encuesta en tu App donde podrás comentarnos, en una escala del 0 al 10, qué tanto recomendarías Nu, siendo: 1) 0 a 6: ""No nos recomendarías"" 2) 7 a 8: ""Quizá nos recomendarías"" 3) 9 a 10: ""Nos recomendarías totalmente"". ¡Te deseamos un gran día y recuerda que tenemos servicio 24/7 para apoyarte en lo que necesites!",Inscripción y registro al mundo Nu (Prospectos nuevos)
[EMAIL] - [ACQ] - Cross-sell: ¿Cómo inicio el registro en la app para abrir Cuenta Nu? (Cliente con oferta disponible),"Hola, XXXXX: Gracias por contactar a Nu. Esperamos que te encuentres muy bien. Nos alegra saber que quieres abrir Cuenta Nu. Para comenzar el proceso de adquisición, solo necesitas unos cuantos minutos y tener en cuenta estas recomendaciones: 1) Tu dispositivo debe estar autorizado, para que así no presentes ningún inconveniente al comenzar el proceso. 2) En la pantalla principal de tu aplicación, encontrarás un banner con el producto ofertado, debes dar clic en el botón que dice ""Abrir mi Cuenta Nu"". 3) Te pediremos confirmas unos datos y configurar tu producto. Y ¡todo listo de tu lado!, una vez tu producto se encuentre activo, te informaremos a través de correo electrónico registrado, para que empieces a disfrutar de todos los beneficios que tenemos diseñado para ti. En caso de tener inconvenientes durante tu proceso de registro, no dudes en ponerte en contacto con nosotros a través de los canales de comunicación disponibles para ti, estamos siempre 24/7. Para enterarte de más detalles de nuestros productos, te invitamos a seguirnos en nuestras redes sociales o revisar nuestro blog https://blog.nu.com.co/. Un abrazo, Equipo Nu. En Nu valoramos tu opinión y siempre buscamos mejorar nuestro servicio. En 24 horas, recibirás una encuesta en tu App donde podrás comentarnos, en una escala del 0 al 10, qué tanto recomendarías Nu, siendo: • 0 a 6: ""No nos recomendarías"" • 7 a 8: ""Quizá nos recomendarías"" • 9 a 10: ""Nos recomendarías totalmente"". ¡Te deseamos un gran día y recuerda que tenemos servicio 24/7 para apoyarte en lo que necesites!",Inscripción y registro al mundo Nu (Prospectos nuevos)
[EMAIL] - [ACQ/Fraud] - Cliente con PPT vencido pero vigente en migración,"Hola, XXXXX: Gracias por contactar a Nu. Esperamos que te encuentres muy bien. Queremos contarte que notamos que el Permiso Temporal de Protección con el que aplicaste a tu Cuenta Nu se encuentra expirado. Nos encantaría seguir contando contigo como cliente, así que, en caso de que ya cuentes con la actualización de tu Permiso Temporal de Protección, Cédula de Ciudadanía Colombiana o con la Cédula de Extranjería renovada, te invitamos a que nos compartas: 1) Selfie con el respectivo documento de identidad. 2) Foto de la parte delantera del documento. 3) Foto de la parte trasera del documento. Ten presente que esta solicitud es con ánimo de tener tus datos siempre actualizados en nuestro sistema. Quedamos pendientes de tu información. Si tienes alguna inquietud, no dudes en escribirnos. Agradecemos tu atención y comprensión. Un gran abrazo, Equipo Nu.",Inscripción y registro al mundo Nu (Prospectos nuevos)
